pnl,nd_pnl,pnl_map,profit_ratio,sharpe,mean_inventory,mean_abs_inventory,mean_quoted_spread,buy_notional,method,variant,stock,day,train_seed,episode_id,episode_start,episode_events,latency_events,total_timesteps,soft_penalty,as_base_reward,bias_weight,spread_weight,penalty_norm,penalty_space,soft_penalty_end,penalty_schedule,as_gamma,as_kappa,as_calibration,eta,zeta,hard_window_bias,hard_window_spread,bc_samples,bc_epochs,encoder_checkpoint,freeze_encoder
-38.0,-1452.0814588303729,-0.16320352028194207,-0.0013475177304916755,-0.6214764447663121,-222.28483606557376,232.83811475409837,0.026169230769231337,28200.0,as_inventory_target,as_baseline,000001,2019-11-15,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
61.0,2202.769823331175,0.30414303943967125,0.0016762386304259946,1.1366542775327877,185.6045081967213,200.56352459016392,0.02769230769230793,36391.0,as_inventory_target,as_baseline,000001,2019-11-15,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
50.00000000000182,1916.6429379718923,0.3324250678988903,0.0016120192152639073,1.3271210665022395,82.78688524590164,150.40983606557376,0.026087179487179618,31017.0,as_inventory_target,as_baseline,000001,2019-11-18,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
3.9999999999990905,139.80951312319812,0.021119826875508882,0.0002202885780359655,0.09262466786154584,183.76024590163934,189.3954918032787,0.028610256410256208,18158.0,as_inventory_target,as_baseline,000001,2019-11-18,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
-74.99999999999955,-2709.3270040984075,-0.3343992689235367,-0.00257334019556501,-1.1755105656748324,224.2827868852459,224.2827868852459,0.027682051282051524,29145.0,as_inventory_target,as_baseline,000001,2019-11-19,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
3.0,108.51379780763052,0.014632683651033733,0.00011065619121349025,0.05124461471325774,-117.41803278688525,205.0204918032787,0.027646153846154157,27111.0,as_inventory_target,as_baseline,000001,2019-11-19,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
45.99999999999932,1641.047932595159,0.28236477970088386,0.0030934767989031584,1.424380722957467,-21.721311475409838,162.90983606557376,0.028030769230769362,14870.0,as_inventory_target,as_baseline,000001,2019-11-20,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
25.0,919.6344212655439,0.13235692968311347,0.0012768782879550697,0.539756765405538,-188.88319672131146,188.88319672131146,0.02718461538461615,19579.0,as_inventory_target,as_baseline,000001,2019-11-20,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
26.0,943.2523919215677,0.08373535717481416,0.0009683065807568869,0.3570744439564522,-287.0389344262295,310.50204918032784,0.027564102564102192,26851.0,as_inventory_target,as_baseline,000001,2019-11-21,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
38.99999999999909,1379.7121000750633,0.3971205003780924,0.0013759525825522683,1.3020412793058973,-63.78073770491803,98.20696721311475,0.02826666666666712,28344.0,as_inventory_target,as_baseline,000001,2019-11-21,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
15.999999999998181,605.2353439205448,0.13161399062075602,0.0008827586206846844,0.5266915551773803,-39.39549180327869,121.56762295081967,0.026435897435897693,18125.0,as_inventory_target,as_baseline,000001,2019-11-22,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
22.000000000000227,790.343512951649,0.06603721357390432,0.0007965530975024646,0.35295031096586194,-194.31352459016392,333.1454918032787,0.027835897435897376,27619.0,as_inventory_target,as_baseline,000001,2019-11-22,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
-31.999999999999318,-1157.9100799319413,-0.16983143003493087,-0.0015095051653308347,-0.7713963228148053,70.69672131147541,188.422131147541,0.027635897435897776,21199.0,as_inventory_target,as_baseline,000001,2019-11-25,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
7.0,254.42591587971032,0.045350149323424,0.0002551950419239694,0.17718538958711072,-138.06352459016392,154.3545081967213,0.0275128205128204,27430.0,as_inventory_target,as_baseline,000001,2019-11-25,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
4.999999999999545,177.82172760827908,0.03093502375264848,0.0005053057099493699,0.16413632909492795,145.85040983606558,161.62909836065575,0.028117948717949547,9895.0,as_inventory_target,as_baseline,000001,2019-11-26,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
37.0,1316.3609434339587,0.15663413569599874,0.0013150412283149168,0.7497275955219799,236.21926229508196,236.21926229508196,0.0281076923076926,28136.0,as_inventory_target,as_baseline,000001,2019-11-26,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
-21.00000000000091,-726.8345450348875,-0.07213091674453953,-0.0011687444345438577,-0.33128082640868256,-288.37090163934425,291.13729508196724,0.028892307692307644,17968.0,as_inventory_target,as_baseline,000001,2019-11-27,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
16.0,559.3383099503378,0.21855843217171028,0.0007393715341925168,0.6386268890959438,-52.10040983606557,73.20696721311475,0.028605128205127943,21640.0,as_inventory_target,as_baseline,000001,2019-11-27,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
29.0,1076.8177070101904,0.12430390859845385,0.0006646955006975527,0.44100226902142053,-205.327868852459,233.29918032786884,0.026931106471817016,43629.0,as_inventory_target,as_baseline,000001,2019-11-28,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
1.0,36.0642309501565,0.006682642926037481,0.00004560379423547244,0.021687488216425237,-149.64139344262296,149.64139344262296,0.027728205128205168,21928.0,as_inventory_target,as_baseline,000001,2019-11-28,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
0.999999999998181,36.80095554833561,0.00623045004398425,0.00005515719801393631,0.012127240833543796,-160.50204918032787,160.50204918032787,0.027173107464266724,18130.0,as_inventory_target,as_baseline,000001,2019-11-29,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
-23.0,-837.2192783692614,-0.09519932141945948,-0.0008717404487535183,-0.4276000256127028,241.5983606557377,241.5983606557377,0.027471794871794495,26384.0,as_inventory_target,as_baseline,000001,2019-11-29,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.030863444627147546,125.22877541262076,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
49.99999999998545,499.99950000037364,0.5174973483507748,0.0002920663107349337,0.7327153440197219,-83.9139344262295,96.6188524590164,0.09999999999999616,171194.0,as_inventory_target,as_baseline,000858,2019-11-15,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
95.00000000000182,947.3271044296572,1.941780100743121,0.0004214542389421928,1.794430806481712,-43.28893442622951,48.924180327868854,0.10028205128205059,225410.0,as_inventory_target,as_baseline,000858,2019-11-15,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
13.0,130.193490895531,0.2304813801544962,0.00009951543637511233,0.3658619553098336,-13.26844262295082,56.403688524590166,0.09985128205128375,130633.0,as_inventory_target,as_baseline,000858,2019-11-18,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
112.0,1131.9569776531011,1.4430627044113147,0.0007146092937486268,2.1885551844426727,-63.67827868852459,77.61270491803279,0.09894358974358976,156729.0,as_inventory_target,as_baseline,000858,2019-11-18,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
60.99999999999454,607.7553724079918,2.435010215228535,0.0005219251336893463,2.547452178840249,-22.797131147540984,25.05122950819672,0.10036923076923042,116875.0,as_inventory_target,as_baseline,000858,2019-11-19,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
60.000000000010914,596.1777515687055,0.8866010584932383,0.0005783634242965952,1.4467131540349745,-10.194672131147541,67.67418032786885,0.10064102564102674,103741.0,as_inventory_target,as_baseline,000858,2019-11-19,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
-32.000000000007276,-318.3995199107424,-0.27505063824889614,-0.00014382345670686035,-0.39401649091759633,-40.317622950819676,116.3422131147541,0.10050256410256492,222495.0,as_inventory_target,as_baseline,000858,2019-11-20,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
105.99999999999272,1057.2338695687422,1.5867484638823046,0.0006179460871183363,2.2864043917387855,-21.311475409836067,66.80327868852459,0.10026153846153675,171536.0,as_inventory_target,as_baseline,000858,2019-11-20,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
55.00000000000182,549.7175438497317,1.6266666618557306,0.0004705197960506687,1.2407554766955773,-18.0327868852459,33.81147540983606,0.10005128205128191,116892.0,as_inventory_target,as_baseline,000858,2019-11-21,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
54.99999999999454,553.6621343032142,2.4851851739555832,0.0004718559380920493,2.2961685610550138,-19.262295081967213,22.131147540983605,0.09933846153845927,116561.0,as_inventory_target,as_baseline,000858,2019-11-21,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
33.0,327.31401919515633,0.9111173949384708,0.00031691763982759976,0.9797318432776216,-27.71516393442623,36.21926229508197,0.10082051282051051,104128.0,as_inventory_target,as_baseline,000858,2019-11-22,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
66.0,665.5627564527326,1.0057142841817688,0.0006388539347588435,1.4489473189648314,21.1577868852459,65.625,0.0991641025641007,103310.0,as_inventory_target,as_baseline,000858,2019-11-22,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
103.99999999999818,1046.3305952199603,2.803977892992541,0.0004675880549233939,2.0355820764930934,-10.860655737704919,37.09016393442623,0.09939487179487067,222418.0,as_inventory_target,as_baseline,000858,2019-11-25,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
41.00000000000364,408.55393904639,0.8661471843174802,0.0006206948754816678,1.3190621722843339,-12.295081967213115,47.33606557377049,0.1003538461538473,66055.0,as_inventory_target,as_baseline,000858,2019-11-25,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
-12.999999999992724,-130.09994678212087,-0.19996847880970803,-0.00012540757461731574,-0.2507060335577938,61.21926229508197,65.01024590163935,0.09992307692307668,103662.0,as_inventory_target,as_baseline,000858,2019-11-26,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
24.000000000007276,239.15352529550506,0.6961069816364654,0.000116434202546977,0.5533467174760427,9.067622950819672,34.47745901639344,0.1003538461538448,206125.0,as_inventory_target,as_baseline,000858,2019-11-26,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
22.999999999992724,231.0424219385631,0.8002852022062411,0.00009874211136385544,0.4960502796711255,12.756147540983607,28.739754098360656,0.0995487179487172,232930.0,as_inventory_target,as_baseline,000858,2019-11-27,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
74.99999999999272,744.9564727662608,2.6378378285599973,0.0005833080566503683,2.6845413728087384,-9.477459016393443,28.432377049180328,0.10067692307692397,128577.0,as_inventory_target,as_baseline,000858,2019-11-27,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
46.999999999992724,470.38548693706764,1.234777924077485,0.00039911345861493036,1.6430280751271493,-5.686475409836065,38.06352459016394,0.0999179487179461,117761.0,as_inventory_target,as_baseline,000858,2019-11-28,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
50.999999999992724,513.8998542244503,1.451195331147412,0.0005566105690517655,1.7814460145392643,31.454918032786885,35.14344262295082,0.09924102564102426,91626.0,as_inventory_target,as_baseline,000858,2019-11-28,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
109.0,1093.194398123154,1.8373747810133372,0.0008408806875157447,2.3957656721090905,-59.32377049180328,59.32377049180328,0.09970769230769583,129626.0,as_inventory_target,as_baseline,000858,2019-11-29,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
1.999999999996362,20.183180998150505,0.03565296797290812,0.000011977697527175386,0.04217635213178346,17.46926229508197,56.096311475409834,0.09909230769230741,166977.0,as_inventory_target,as_baseline,000858,2019-11-29,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.025,23.886201669360876,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
24.0,681.7169273881923,0.17908256867371208,0.0006837801646751081,0.8064511039193861,134.01639344262296,134.01639344262296,0.03520512820512802,35099.0,as_inventory_target,as_baseline,002415,2019-11-15,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
-146.0,-4171.416653095297,-0.49246932763758416,-0.0034228109248542428,-2.089753513246708,-296.46516393442624,296.46516393442624,0.03499999999999983,42655.0,as_inventory_target,as_baseline,002415,2019-11-15,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
40.0,1077.9407103587905,0.7407969625749187,0.0014329213684347738,2.742113523954141,-45.08196721311475,53.99590163934426,0.03710769230769202,27915.0,as_inventory_target,as_baseline,002415,2019-11-18,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
19.99999999999818,551.7811601962482,0.1249679896786258,0.0005736247346968628,0.5532202113104692,-160.04098360655738,160.04098360655738,0.03624615384615328,34866.0,as_inventory_target,as_baseline,002415,2019-11-18,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
19.0,512.1633968501175,0.11983198700035153,0.0007745301862917348,0.41526826282762935,-150.87090163934425,158.55532786885246,0.03709743589743601,24531.0,as_inventory_target,as_baseline,002415,2019-11-19,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
35.99999999999818,998.0069006063603,0.28392727250332866,0.0006423180544888031,1.226323191409867,-108.6577868852459,126.79303278688525,0.036071794871794585,56047.0,as_inventory_target,as_baseline,002415,2019-11-19,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
24.99999999999818,665.7090015941683,0.26421223577922154,0.0007163734311400809,1.1912795828826954,-7.01844262295082,94.62090163934427,0.037553846153846306,34898.0,as_inventory_target,as_baseline,002415,2019-11-20,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
112.99999999999636,3206.0144744241034,0.48962486105309244,0.0014084682596050744,1.3554074452993223,-229.047131147541,230.7889344262295,0.03524615384615413,80229.0,as_inventory_target,as_baseline,002415,2019-11-20,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
6.999999999997726,198.1989451314234,0.09103264478498328,0.0001990445859866305,0.36606477645109176,-14.293032786885245,76.89549180327869,0.03531794871794907,35168.0,as_inventory_target,as_baseline,002415,2019-11-21,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
-16.000000000003638,-452.8289070881051,-0.09763050947467843,-0.0002256508617039612,-0.37170940345609965,-123.51434426229508,163.88319672131146,0.03533333333333307,70906.0,as_inventory_target,as_baseline,002415,2019-11-21,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
-6.999999999996362,-194.7212842987508,-0.03765224577746812,-0.00014401514216314776,-0.14490328225749097,168.6987704918033,185.91188524590163,0.03594871794871805,48606.0,as_inventory_target,as_baseline,002415,2019-11-22,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
22.0,599.1603793816519,0.10300791551905218,0.0004892150322426302,0.48286782060604244,-213.57581967213116,213.57581967213116,0.0367179487179485,44970.0,as_inventory_target,as_baseline,002415,2019-11-22,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
27.99999999999818,763.1006456375927,0.16334728023942338,0.0005748896417193448,0.6907917556602414,-124.2827868852459,171.4139344262295,0.036692307692308225,48705.0,as_inventory_target,as_baseline,002415,2019-11-25,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
26.999999999998636,734.1028562456993,0.3724664305815682,0.001115840806706908,1.4878909814409005,-41.54713114754098,72.48975409836065,0.03677948717948635,24197.0,as_inventory_target,as_baseline,002415,2019-11-25,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
37.99999999999636,1076.7188323135983,0.12679658115426018,0.0004347428153024081,0.5529251097845224,-299.69262295081967,299.69262295081967,0.0352923076923071,87408.0,as_inventory_target,as_baseline,002415,2019-11-26,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
25.999999999996362,726.9839150864602,0.22466578112500285,0.0008359859811553572,0.9180549349166766,-89.60040983606558,115.72745901639344,0.03576410256410237,31101.0,as_inventory_target,as_baseline,002415,2019-11-26,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
70.99999999999545,2029.7552294051038,0.36587117193393104,0.0010706315218030097,1.3373961117790674,-123.15573770491804,194.05737704918033,0.03497948717948699,66316.0,as_inventory_target,as_baseline,002415,2019-11-27,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
62.0,1707.6224154466995,0.37146715754293924,0.0011093417309289675,1.210144874219852,-130.5327868852459,166.90573770491804,0.0363076923076931,55889.0,as_inventory_target,as_baseline,002415,2019-11-27,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
28.999999999994543,808.5479315576779,0.30174840053884894,0.0005908238937318772,1.022763211645655,-74.38524590163935,96.10655737704919,0.035866666666665846,49084.0,as_inventory_target,as_baseline,002415,2019-11-28,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
40.0,1097.3060806992712,0.13476009660630794,0.0005209486474863955,0.5343291914387832,-296.82377049180326,296.82377049180326,0.03645281018027489,76783.0,as_inventory_target,as_baseline,002415,2019-11-28,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
20.0,574.2032984445847,0.34982078791859306,0.0007130378979617346,1.076807821686515,48.15573770491803,57.17213114754098,0.034830769230769776,28049.0,as_inventory_target,as_baseline,002415,2019-11-29,-1,0,0,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
16.99999999999818,478.975676921534,0.14840787106899478,0.0002041232904671754,0.4643979008958183,-82.37704918032787,114.54918032786885,0.03549230769230778,83283.0,as_inventory_target,as_baseline,002415,2019-11-29,-1,1,3797,2000,1,0,0.0,direct_quote,0.0,0.0,none,none,,none,0.038687749234836456,83.78609448688599,inventory_target,0.0,0.0,0.0,0.0,0,0,,false
